HumanEval_ID,Name,FunctionCall,Predicted,Actual,Matched,Distance
HumanEval/158,find_max,"(['b'],)","[13, 14]","[14, 14]",False,0.9333333333333333
HumanEval/158,find_max,"(['this', 'is', 'a', 'prrk'],)","[3, 4, 5, 6, 7, 8]","[14, 14, 14, 14, 14]",False,0.7027027027027027
HumanEval/158,find_max,"(['play', 'play', 'play'],)","[13, 14]","[14, 14, 14, 14]",False,0.6086956521739131
HumanEval/159,eat,"(5, 6, 10)","[33, 34]","[33, 34]",True,1.0
HumanEval/159,eat,"(4, 8, 9)","[33, 34]","[33, 34]",True,1.0
HumanEval/159,eat,"(1, 10, 10)","[33, 34]","[33, 34]",True,1.0
HumanEval/159,eat,"(2, 11, 5)",[36],"[33, 36]",False,0.6363636363636364
HumanEval/159,eat,"(4, 5, 1)","[33, 36]","[33, 36]",True,1.0
HumanEval/159,eat,"(4, 5, 7)","[33, 34]","[33, 34]",True,1.0
HumanEval/16,count_distinct_characters,"('Jerry jERRY JeRRRY',)","[11, 12]",[12],False,0.6363636363636364
HumanEval/16,count_distinct_characters,"('aaaaAAAAaaaa',)","[11, 12]",[12],False,0.6363636363636364
HumanEval/16,count_distinct_characters,"('abcde',)","[3, 11, 12]",[12],False,0.5
HumanEval/16,count_distinct_characters,"('',)","[11, 12]",[12],False,0.6363636363636364
HumanEval/160,do_algebra,"['**', '*', '+'], [2, 3, 4, 5]","[29, 30, 31, 31, 31, 32]","[29, 30, 31, 30, 31, 30, 31, 30, 32, 1]",False,0.7419354838709677
HumanEval/160,do_algebra,"['+', '*', '-'], [2, 3, 4, 5]","[29, 30, 31, 30, 31, 30, 31, 32]","[29, 30, 31, 30, 31, 30, 31, 30, 32, 1]",False,0.9
HumanEval/160,do_algebra,"['//', '*'], [7, 3, 4]","[29, 30, 31, 31, 32]","[29, 30, 31, 30, 31, 30, 32, 1]",False,0.78
HumanEval/161,solve,"""#a@C""","[15, 16, 17, 18, 19, 22, 18, 22, 19, 20, 21, 22, 18, 22, 19, 22, 18, 22, 19, 20, 21, 22, 23, 24, 25, 24, 25, 24, 25, 24, 26, 28]","[15, 16, 17, 18, 19, 22, 18, 19, 20, 21, 22, 18, 19, 22, 18, 19, 20, 21, 22, 18, 23, 24, 25, 24, 25, 24, 25, 24, 25, 24, 26, 28]",False,0.8313725490196079
HumanEval/161,solve,"""#$a^D""","[14, 15, 16, 17, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 22, 18, 19, 20, 21, 22, 23, 24, 25, 24, 25, 24, 25, 24, 25, 26, 28]","[15, 16, 17, 18, 19, 22, 18, 19, 22, 18, 19, 20, 21, 22, 18, 19, 22, 18, 19, 20, 21, 22, 18, 23, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 26, 28]",False,0.7132616487455197
HumanEval/161,solve,"""#6@2""","[15, 16, 17, 18, 19, 20, 21, 22, 19, 20, 21, 22, 19, 22, 23, 24, 25, 24, 25, 24, 25, 24, 26, 28]","[15, 16, 17, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 23, 24, 25, 24, 25, 24, 25, 24, 25, 24, 26, 27]",False,0.7198067632850241
HumanEval/161,solve,"""#AsdfW^45""","[15, 16, 17, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 22, 23, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 26, 28]","[15, 16, 17, 18, 19, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 23, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 26, 28]",False,0.7006651884700665
HumanEval/161,solve,"""ab""","[15, 16, 17, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 23, 24, 25, 24, 25, 26, 28]","[15, 16, 17, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 23, 24, 25, 24, 25, 24, 26, 28]",False,0.9520958083832335
HumanEval/161,solve,"""1234""","[15, 16, 17, 18, 19, 22, 23, 24, 25, 24, 25, 24, 25, 24, 25, 26, 27]","[15, 16, 17, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 19, 22, 18, 23, 24, 25, 24, 25, 24, 25, 24, 25, 24, 26, 27]",False,0.7541899441340782
HumanEval/161,solve,"""AsDf""","[15, 16, 17, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 20, 21, 18, 22, 23, 24, 25, 25, 25, 25, 24, 28]","[15, 16, 17, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 23, 24, 25, 24, 25, 24, 25, 24, 25, 24, 26, 28]",False,0.6831275720164609
HumanEval/161,solve,"""#ccc""","[15, 16, 17, 18, 19, 20, 21, 18, 19, 20, 21, 18, 19, 20, 21, 22, 23, 24, 25, 25, 25, 24, 28]","[15, 16, 17, 18, 19, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 19, 20, 21, 22, 18, 23, 24, 25, 24, 25, 24, 25, 24, 25, 24, 26, 28]",False,0.6255506607929515
HumanEval/162,string_to_md5,"('Hello world',)","[11, 12]","[11, 12]",True,1.0
HumanEval/162,string_to_md5,"('',)","[10, 12]","[11, 12]",False,0.9333333333333333
HumanEval/162,string_to_md5,"('A B C',)","[11, 12]","[11, 12]",True,1.0
HumanEval/162,string_to_md5,"('password',)","[11, 12]","[11, 12]",True,1.0
HumanEval/163,generate_integers,"(2, 10)","[14, 15, 17]","[14, 15, 17, 17, 17, 17, 17, 17, 17, 17, 17]",False,0.41818181818181815
HumanEval/163,generate_integers,"(10, 2)","[14, 15, 17]","[14, 15, 17, 17, 17, 17, 17, 17, 17, 17, 17]",False,0.41818181818181815
HumanEval/163,generate_integers,"(132, 2)","[14, 15, 17]","[14, 15, 17, 17, 17, 17, 17, 17, 17, 17, 17]",False,0.41818181818181815
HumanEval/163,generate_integers,"(17, 89)","[14, 15, 17]","[14, 15, 17, 17]",False,0.8518518518518519
HumanEval/17,parse_music,"('o| o| .| .| o o o o',)","[19, 20]","[19, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",False,0.29411764705882354
HumanEval/17,parse_music,"('o| .| o| .| o o| o o|',)","[19, 20]","[19, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",False,0.29411764705882354
HumanEval/17,parse_music,"('',)","[18, 19, 20, 20]","[19, 20, 20, 20]",False,0.7419354838709677
HumanEval/17,parse_music,"('o o o o',)","[19, 20]","[19, 20, 20, 20, 20, 20, 20]",False,0.42857142857142855
HumanEval/17,parse_music,"('.| .| .| .|',)","[19, 20]","[19, 20, 20, 20, 20, 20, 20]",False,0.42857142857142855
HumanEval/18,how_many_times,"'john doe', 'john'","[14, 16, 17, 18, 16, 17, 16, 20]","[14, 16, 17, 18, 16, 17, 16, 17, 16, 17, 16, 17, 16, 20]",False,0.7241379310344828
HumanEval/18,how_many_times,"'cacacacac', 'cac'","[14, 16, 17, 18, 16, 17, 18, 16, 17, 18, 16, 17, 18, 16, 20]","[14, 16, 17, 18, 16, 17, 16, 17, 18, 16, 17, 16, 17, 18, 16, 17, 16, 17, 18, 16, 20]",False,0.8321678321678322
HumanEval/18,how_many_times,"'xyxyxyx', 'x'","[14, 16, 17, 18, 16, 17, 18, 16, 17, 18, 16, 17, 18, 16, 17, 18, 16, 17, 18, 16, 20]","[14, 16, 17, 18, 16, 17, 16, 17, 18, 16, 17, 16, 17, 18, 16, 17, 16, 17, 18, 16, 20]",False,0.8083832335329342
HumanEval/18,how_many_times,"'', 'x'","[14, 16, 20]","[14, 16, 20]",True,1.0
HumanEval/19,sort_numbers,'five zero four seven nine eight',"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 13, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",False,0.5918367346938775
HumanEval/19,sort_numbers,'three five nine',"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 13, 25, 25, 25, 25, 25, 25, 25, 25]",False,0.7175572519083969
HumanEval/19,sort_numbers,'three',"[13, 17, 25, 26]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 13, 25, 25, 25, 25]",False,0.38666666666666666
HumanEval/19,sort_numbers,'',"[12, 13, 24, 25]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 13, 25, 25, 25]",False,0.4225352112676056
HumanEval/19,sort_numbers,'six five four three two one zero',"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 13, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",False,0.5911949685534591
HumanEval/2,truncate_number,"(3.5,)",[14],[14],True,1.0
HumanEval/2,truncate_number,"(1.33,)",[14],[14],True,1.0
HumanEval/2,truncate_number,"(123.456,)",[14],[14],True,1.0
HumanEval/20,find_closest_elements,"[1.1, 2.2, 3.1, 4.1, 5.1]","[17, 18, 19, 20, 21, 22, 18, 19, 23, 24, 25, 18, 19, 23, 24, 25, 18, 19, 23, 24, 25, 18, 19, 23, 24, 25, 29]","[14, 15, 17, 18, 19, 18, 19, 20, 21, 22, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 26, 27, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 17, 29]",False,0.1276595744680851
HumanEval/20,find_closest_elements,"[1.0, 2.0, 3.0, 4.0, 5.0, 2.2]","[14, 15, 17, 18, 19, 20, 21, 22, 18, 19, 23, 24, 25, 26, 27, 18, 19, 23, 24, 25, 27, 18, 19, 23, 24, 25, 27, ..., 29]","[14, 15, 17, 18, 19, 18, 19, 20, 21, 22, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 26, 27, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 17, 29]",False,0.1686602870813397
HumanEval/20,find_closest_elements,"[1.0, 2.0, 5.9, 4.0, 5.0]","[1.0, 2.0, 5.9, 4.0, 5.0]","[14, 15, 17, 18, 19, 18, 19, 20, 21, 22, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 26, 27, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 17, 29]",False,0.07386363636363637
HumanEval/20,find_closest_elements,"[1.0, 2.0, 3.0, 4.0, 5.0, 2.0]","[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29]","[14, 15, 17, 18, 19, 18, 19, 20, 21, 22, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 26, 27, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 17, 29]",False,0.12255541069100391
HumanEval/20,find_closest_elements,"[1.0, 2.0, 3.9, 4.0, 5.0, 2.2]","[14, 15, 17, 18, 19, 20, 21, 22, 18, 19, 23, 24, 25, ..., 29]","[14, 15, 17, 18, 19, 18, 19, 20, 21, 22, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 26, 27, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 26, 27, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 19, 20, 24, 25, 18, 17, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 20, 24, 25, 18, 19, 18, 17, 29]",False,0.1484771573604061
HumanEval/21,rescale_to_unit,"([2.0, 49.9],)","[12, 13, 14]","[12, 13, 14, 14, 14, 14]",False,0.6571428571428571
HumanEval/21,rescale_to_unit,"([100.0, 49.9],)","[12, 13, 14]","[12, 13, 14, 14, 14, 14]",False,0.6571428571428571
HumanEval/21,rescale_to_unit,"([1.0, 2.0, 3.0, 4.0, 5.0],)","[12, 13, 14]","[12, 13, 14, 14, 14, 14, 14, 14, 14]",False,0.48936170212765956
HumanEval/21,rescale_to_unit,"([2.0, 1.0, 5.0, 3.0, 4.0],)","[12, 13, 14]","[12, 13, 14, 14, 14, 14, 14, 14, 14]",False,0.48936170212765956
HumanEval/21,rescale_to_unit,"([12.0, 11.0, 15.0, 13.0, 14.0],)","[12, 13, 14]","[12, 13, 14, 14, 14, 14, 14, 14, 14]",False,0.48936170212765956
HumanEval/22,filter_integers,"([4, {}, [], 23.2, 9, 'adasd'],)","[12, 13, 13, 13, 13, 13, 13, 12]","[13, 13, 13, 13, 13, 13, 13, 13]",False,0.9682539682539683
HumanEval/22,filter_integers,"([3, 'c', 3, 3, 'a', 'b'],)","[13, 13, 13, 13, 13, 13, 13]","[13, 13, 13, 13, 13, 13, 13, 13]",False,0.9322033898305084
HumanEval/22,filter_integers,"([],)",[13],"[13, 13]",False,0.6363636363636364
HumanEval/23,strlen,"('',)",[12],[12],True,1.0
HumanEval/23,strlen,"('asdasnakj',)","[3, 12]",[12],False,0.7
HumanEval/23,strlen,"('x',)","[3, 12]",[12],False,0.7
HumanEval/24,largest_divisor,"(100,)","[10, 11, 10, 11, 12]","[10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 12]",False,0.09219858156028368
HumanEval/24,largest_divisor,"(49,)","[10, 11, 10, 11, 12]","[10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 12]",False,0.10863509749303621
HumanEval/24,largest_divisor,"(10,)","[10, 11, 10, 11, 10, 11, 10, 11, 12]","[10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 12]",False,0.8987341772151899
HumanEval/24,largest_divisor,"(3,)","[10, 11, 10, 11, 12]","[10, 11, 10, 11, 12]",True,1.0
HumanEval/24,largest_divisor,"(7,)","[10, 11, 12]","[10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 10, 11, 12]",False,0.36507936507936506
HumanEval/25,factorize,3 * 19 * 3 * 19 * 3 * 19,[],"[17, 18, 19, 20, 21, 25, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 22, 23, 20, 21, 22, 23, 20, 27, 28, 29]",False,0.0
HumanEval/25,factorize,3 * 19 * 19 * 19,"[17, 18, 19, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 22, 23, 20, 24, 25, 20, 27, 28, 29]","[17, 18, 19, 20, 21, 25, 20, 21, 22, 23, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 22, 23, 20, 21, 22, 23, 20, 27, 28, 29]",False,0.3242506811989101
HumanEval/25,factorize,3 * 2 * 3,"[17, 18, 19, 20, 21, 22, 23, 20, 24, 25, 20, 21, 22, 23, 26, 29]","[17, 18, 19, 20, 21, 22, 23, 20, 21, 25, 20, 21, 22, 23, 20, 27, 28, 29]",False,0.9259259259259259
HumanEval/25,factorize,3 * 19,"[16, 18, 19, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 22, 23, 20, 27, 28, 29]","[17, 18, 19, 20, 21, 25, 20, 21, 22, 23, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 27, 28, 29]",False,0.8323353293413174
HumanEval/25,factorize,8,"[17, 18, 19, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 22, 23, 20, 27, 29]","[17, 18, 19, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 25, 20, 27, 29]",False,0.9225806451612903
HumanEval/25,factorize,4,"[16, 18, 19, 20, 21, 22, 23, 20, 24, 25, 20, 27, 28, 29]","[17, 18, 19, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 25, 20, 27, 29]",False,0.8211382113821138
HumanEval/25,factorize,2,"[17, 18, 19, 20, 26, 27, 29]","[17, 18, 19, 20, 21, 22, 23, 20, 21, 25, 20, 27, 29]",False,0.6835443037974683
HumanEval/25,factorize,3 * 19 * 3 * 19,[],"[17, 18, 19, 20, 21, 25, 20, 21, 22, 23, 20, 21, 22, 23, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 25, 20, 21, 22, 23, 20, 27, 28, 29]",False,0.0
HumanEval/26,remove_duplicates,"([1, 2, 3, 2, 4, 3, 5],)","[12, 13, 14, 14, 14, 14, 14]","[12, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14]",False,0.7746478873239436
HumanEval/26,remove_duplicates,"([1, 2, 3, 4],)","[12, 13, 14]","[12, 13, 14, 14, 14, 14, 14, 14]",False,0.5348837209302325
HumanEval/26,remove_duplicates,"([],)","[12, 13, 14]","[12, 13, 14, 14]",False,0.8518518518518519
HumanEval/27,flip_case,"('',)","[3, 10]",[10],False,0.7
HumanEval/27,flip_case,"('Hello!',)","[9, 10]",[10],False,0.7
HumanEval/27,flip_case,"('These violent delights have violent ends',)",[9],[10],False,0.6666666666666666
HumanEval/28,concatenate,"([],)",[13],[13],True,1.0
HumanEval/28,concatenate,"(['x', 'y', 'z'],)",[12],[13],False,0.8571428571428571
HumanEval/28,concatenate,"(['x', 'y', 'z', 'w', 'k'],)","[12, 13]",[13],False,0.6363636363636364
HumanEval/29,filter_by_prefix,"(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx')",[12],"[13, 13, 13, 13, 13, 13, 13, 13]",False,0.17142857142857143
HumanEval/29,filter_by_prefix,"([], 'john')","[12, 13]","[13, 13]",False,0.9333333333333333
HumanEval/3,below_zero,"[1, -2, 2, -2, 5, -5, 4, -4]","[15, 17, 18, 19, 20]","[15, 17, 18, 19, 17, 18, 19, 20]",False,0.7647058823529411
HumanEval/3,below_zero,"[1, 2, -3, 1, 2, -3]","[15, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 17, 18, 21]","[15, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 22]",False,0.6618705035971223
HumanEval/3,below_zero,"[1, -1, 2, -2, 5, -5, 4, -5]","[15, 17, 18, 19, 20]","[15, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 20]",False,0.3170731707317073
HumanEval/3,below_zero,"[1, -1, 2, -2, 5, -5, 4, -4]","[15, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 22]","[15, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 18, 19, 17, 22]",False,0.9195979899497487
HumanEval/3,below_zero,[],"[15, 22]","[15, 17, 22]",False,0.7894736842105263
HumanEval/3,below_zero,"[1, 2, -4, 5, 6]","[15, 17, 18, 19, 17, 18, 19, 20]","[15, 17, 18, 19, 17, 18, 19, 17, 18, 19, 20]",False,0.84
HumanEval/30,get_positive,"([],)","[11, 12]","[12, 12]",False,0.9333333333333333
HumanEval/31,is_prime,1,"[22, 23]","[22, 23]",True,1.0
HumanEval/31,is_prime,11 * 7,"[22, 24, 25, 27]","[22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 26]",False,0.4225352112676056
HumanEval/31,is_prime,6,"[22, 24, 25, 26]","[22, 24, 25, 26]",True,1.0
HumanEval/31,is_prime,101,"[22, 24, 25, 25, 25, ..., 25, 27]","[22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 27]",False,0.05555555555555555
HumanEval/31,is_prime,11,"[22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 27]","[22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 27]",False,0.7723577235772358
HumanEval/31,is_prime,61,"[22, 24, 25, 27]","[22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 27]",False,0.06313645621181263
HumanEval/31,is_prime,4,"[22, 23]","[22, 24, 25, 26]",False,0.6086956521739131
HumanEval/31,is_prime,5,"[22, 24, 25, 24, 25, 27]","[22, 24, 25, 24, 25, 24, 27]",False,0.9215686274509803
HumanEval/31,is_prime,11,"[22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 27]","[22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 27]",False,0.7723577235772358
HumanEval/31,is_prime,17,"[22, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27]","[22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 27]",False,0.6229508196721312
